3.714011388927048, 3.7182056187077616e-36
11.56546863178022, 4.0026358527920915e-36
19.790804790959697, 4.30852520101532e-36
28.01614095013923, 4.6363823152663236e-36
35.867598192992375, 4.974245750758809e-36
43.345176519519214, 5.3492759991734096e-36
51.19663376237236, 5.6491282299553475e-36
59.42196992155186, 5.808166330864096e-36
67.64730608073137, 5.9589944925061595e-36
75.87264223991082, 6.11373940395341e-36
84.09797839909032, 6.276315529553314e-36
92.32331455826983, 6.443214867980809e-36
100.54865071744933, 6.596489577629198e-36
108.77398687662884, 6.724744694158587e-36
116.99932303580835, 6.847166809240751e-36
125.22465919498785, 6.971817585029425e-36
133.44999535416736, 7.098737593675543e-36
141.67533151334686, 7.232361680466453e-36
149.90066767252637, 7.359551304614852e-36
158.12600383170582, 7.470796586718826e-36
166.35133999088532, 7.579116446169262e-36
174.57667615006483, 7.689006846567398e-36
182.80201230924433, 7.800490559350351e-36
191.02734846842384, 7.918400977650055e-36
199.25268462760334, 8.028330663433515e-36
207.47802078678285, 8.132370440045247e-36
215.70335694596235, 8.232754180728223e-36
223.92869310514186, 8.339443097985144e-36
232.15402926432137, 8.447514605419737e-36
240.37936542350081, 8.554387114652883e-36
248.60470158268032, 8.662611705979342e-36
256.8300377418598, 8.777537687278867e-36
265.05537390103933, 8.89398837978873e-36
273.28071006021884, 9.014722571626455e-36
281.50604621939834, 9.137095707035529e-36
289.73138237857785, 9.258316618926943e-36
297.95671853775735, 9.381145756227123e-36
306.18205469693686, 9.499829964929956e-36
314.40739085611636, 9.61417169672094e-36
322.63272701529587, 9.729889667000109e-36
330.8580631744754, 9.847000440431535e-36
339.0833993336549, 9.965520781054686e-36
347.3087354928344, 1.0091598125863829e-35
355.5340716520139, 1.0213062490016627e-35
363.7594078111933, 1.034541438040682e-35
371.9847439703728, 1.0473115325915339e-35
380.2100801295523, 1.060239257672067e-35
388.4354162887318, 1.0739789826718858e-35
396.6607524479113, 1.086905594752224e-35
404.8860886070908, 1.0999877939553752e-35
413.1114247662703, 1.1139041304350328e-35
421.3367609254498, 1.1266264669729341e-35
429.56209708462933, 1.1394941103128854e-35
437.78743324380883, 1.1528589441842914e-35
446.01276940298834, 1.1667349702474305e-35
454.23810556216785, 1.1804193051713356e-35
462.46344172134735, 1.1946270528985125e-35
470.68877788052686, 1.2090058077369715e-35
478.91411403970636, 1.223557627960316e-35
487.13945019888587, 1.2382845966159158e-35
495.3647863580654, 1.2539505750920218e-35
503.5901225172449, 1.267501983522668e-35
511.8154586764244, 1.2796437009957764e-35
520.040794835604, 1.2926870119912002e-35
528.2661309947832, 1.305069983130332e-35
536.4914671539627, 1.3183724622872157e-35
544.7168033131422, 1.3314059452262e-35
552.9421394723217, 1.3449768648432998e-35
561.1674756315012, 1.3574482324160183e-35
569.3928117906808, 1.3708680199827917e-35
577.6181479498603, 1.3839999064870565e-35
585.8434841090398, 1.3976821849665848e-35
594.0688202682193, 1.4114997269989112e-35
602.2941564273988, 1.4232900096555044e-35
610.5194925865783, 1.4343069304911548e-35
618.7448287457578, 1.4458483580146485e-35
626.9701649049373, 1.4565972603771593e-35
635.1955010641168, 1.4669802878601697e-35
643.4208372232963, 1.4778862917951566e-35
651.6461733824758, 1.4879689096727983e-35
659.8715095416553, 1.4926681076467375e-35
668.0968457008348, 1.5010262138220297e-35
676.3221818600143, 1.5053092153801409e-35
684.5475180191938, 1.5109810711250091e-35
692.7728541783733, 1.5189801322646023e-35
700.9981903375528, 1.520539888020491e-35
709.2235264967323, 1.5184060136531914e-35
717.4488626559119, 1.5107568550957222e-35
725.6741988150914, 1.5081784049493974e-35
733.8995349742709, 1.500580769238847e-35
742.1248711334504, 1.4980196868972607e-35
750.3502072926299, 1.489115278244491e-35
758.5755434518094, 1.4677241035088699e-35
766.8008796109889, 1.4444441921495336e-35
775.0262157701684, 1.4206699718342948e-35
783.2515519293479, 1.3989862568719686e-35
791.4768880885274, 1.3759602322808974e-35
799.7022242477069, 1.3504379789437285e-35
807.9275604068864, 1.296709727202725e-35
816.1528965660659, 1.2394573722276657e-35
824.3782327252454, 1.1843729174165851e-35
832.6035688844249, 1.1327685969297182e-35
840.8289050436044, 1.0827545741646365e-35
849.0542412027839, 1.0274293665821132e-35
855.837472970419, 9.296686845500431e-36
860.9503885404401, 8.544163824025998e-36
865.9411055901903, 7.916286067850576e-36
871.113097266038, 7.301167037648675e-36
875.9055451934939, 6.759526778809545e-36
880.8962622432439, 6.262795139049532e-36
885.9819741691701, 5.781120842101649e-36
890.6410806649292, 5.356934416210923e-36
895.7891057435766, 4.947981276158366e-36
900.2341106376784, 4.5850608088373426e-36
902.251869868646, 4.2019229970772405e-36
903.4536235282665, 3.87215244304208e-36
904.9491391935719, 3.575059653886324e-36
906.4446548588771, 3.306281918560566e-36
907.9401705241826, 3.055157469829132e-36
909.435686189488, 2.8219276934482142e-36
910.9312018547932, 2.6086813598990148e-36
912.4267175200987, 2.4115495422808066e-36
913.9222331854041, 2.2302460432201685e-36
915.4177488507094, 2.0591293252628258e-36
916.9132645160148, 1.9035258418938454e-36
918.40878018132, 1.759680941989976e-36
919.9042958466255, 1.6273857905035325e-36
921.3998115119309, 1.5037797673089068e-36
922.8953271772361, 1.3889816849451784e-36
924.3908428425416, 1.2840196576156913e-36
925.886358507847, 1.1869893599126826e-36
927.3818741731523, 1.0977499225605565e-36
928.8773898384577, 1.013524523099576e-36
930.3729055037631, 9.369348964358653e-37
931.8684211690684, 8.661329648686015e-37
933.3639368343738, 8.010159376505368e-37
934.859452499679, 7.401757882856698e-37
936.3549681649845, 6.8367099752145076e-37
937.8504838302899, 6.320076136885267e-37
939.3459994955952, 5.842483083359601e-37
940.8415151609006, 5.403237441649149e-37
942.337030826206, 4.988671407479913e-37
943.8325464915113, 4.611689428318392e-37
945.3280621568167, 4.263195076624065e-37
946.8235778221219, 3.94268240582119e-37
948.3190934874274, 3.643220965425924e-37
949.8146091527328, 3.3904991349882586e-37
